box_name,sensor_name,box_id,sensor_id,lat,lon,unit,current_time,value
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:39:08,27.21
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:38:08,27.19
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:37:08,27.24
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:36:08,27.19
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:35:08,27.24
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:34:08,27.22
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:33:08,27.21
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:32:08,27.27
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:31:08,27.25
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:30:08,27.25
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:29:08,27.28
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:28:08,27.25
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:27:08,27.22
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:26:08,27.21
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:25:08,27.18
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:24:08,27.25
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:23:08,27.25
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:22:08,27.18
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:21:08,27.27
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:20:08,27.18
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:19:08,27.24
IKG Particulate Matter,Temperatur,5a0aba119fd3c20011f3b878,5a0aba119fd3c20011f3b87d,8.50733,47.408462,°C,2021-05-19 07:18:10,27.27
